bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedfinishedsquarefeet,finishedsquarefeet12,garagecarcnt,garagetotalsqft,lotsizesquarefeet,poolcnt,roomcnt,unitcnt,yearbuilt,numberofstories,fips_6037.0,fips_6059.0,fips_6111.0,regionidcounty_1286.0,regionidcounty_2061.0,regionidcounty_3101.0,log_garagetotalsqft,log_lotsizesquarefeet,log_calculatedfinishedsquarefeet,calc_bedbath,prod_bathroomcnt_bedroomcnt,taxvaluedollarcnt
3,2,7.0,1275.0,1275.0,2,443.5,39093.0,1.0,0,1,1964.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.573724281512968,7.151485463904735,1.5,6,210254.0
2,3,8.0,1929.0,1929.0,2,443.5,10136.0,1.0,0,1,1988.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.2239473753824,7.5652752818989315,0.6666666666666666,6,404643.0
2,2,8.0,2294.0,2294.0,2,605.0,15118.0,1.0,6,1,1985.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.406879986069314,9.623707509980202,7.738488122494646,1.0,4,439797.0
2,4,6.0,1809.0,1809.0,2,443.5,5676.0,1.0,0,1,1929.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.644178203170727,7.501082124259871,0.5,8,884199.0
3,4,7.0,3215.0,3215.0,2,443.5,5366.0,1.0,0,1,2004.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.588024372176829,8.075893630298857,0.75,12,579800.0
2,3,8.0,1558.0,1558.0,2,443.5,6693.0,1.0,0,1,1984.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.808966881771273,7.351799869057777,0.6666666666666666,6,515000.0
3,3,8.0,3136.0,3136.0,2,616.0,7700.0,1.0,6,1,1990.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.424869023905388,8.94910546953925,8.051022208190679,1.0,9,892864.0
1,3,6.0,1306.0,1306.0,2,443.5,6724.0,1.0,0,1,1930.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.81358720447004,7.175489713624222,0.3333333333333333,3,78015.0
1,2,6.0,1502.0,1502.0,2,443.5,6374.0,1.0,0,1,1935.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.760139370026627,7.315218389752975,0.5,2,312262.0
2,4,8.0,2016.0,2016.0,2,460.0,7238.0,1.0,6,1,1969.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.133398042996649,8.88723835429314,7.6093665379542115,0.5,8,639607.0
3,3,7.0,2960.0,2960.0,2,443.5,15071.0,1.0,0,1,1966.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.620593996816144,7.993282328101591,1.0,9,303621.0
3,4,8.0,2379.0,2379.0,2,667.0,11218.0,1.0,0,1,1977.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.504288173536645,9.325364048544964,7.77485576666552,0.75,12,622298.0
2,3,4.0,1363.0,1363.0,2,443.5,5199.0,1.0,0,1,1912.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.556413904569519,7.218176838403408,0.6666666666666666,6,516832.0
3,7,6.0,2985.0,2985.0,2,443.5,17387.0,1.0,0,1,1959.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.763535592108683,8.001689978099135,0.42857142857142855,21,366160.0
2,3,6.0,1633.0,1633.0,2,443.5,5957.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.692490133273228,7.3987862754199485,0.6666666666666666,6,176344.0
2,2,8.0,919.0,919.0,2,428.0,2700.0,1.0,0,1,1994.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.061456918928017,7.901377353792616,6.824373670043086,1.0,4,585000.0
2,3,6.0,1471.0,1471.0,2,443.5,10942.0,1.0,0,1,1969.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.300455261418444,7.294377299288821,0.6666666666666666,6,155328.0
5,4,9.0,3912.0,3912.0,2,443.5,6219.0,1.0,0,1,2001.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.735525185733225,8.272059622210412,1.25,20,1038000.0
2,3,8.0,1604.0,1604.0,2,483.0,1593.0,1.0,7,1,1981.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.182084906716632,7.374001859350161,7.380879035564116,0.6666666666666666,6,388000.0
2,2,8.0,1562.0,1562.0,2,443.5,23435.0,1.0,0,1,1965.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.062028580664679,7.354362330421477,1.0,4,393916.0
3,4,8.0,2605.0,2605.0,2,400.0,12000.0,1.0,6,1,1950.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.993961427306569,9.392745258631441,7.8655717576847906,0.75,12,419999.0
1,3,4.0,1076.0,1076.0,2,443.5,7427.0,1.0,0,1,1955.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.913011922472597,6.981934677156389,0.3333333333333333,3,61999.0
2,3,8.0,1390.0,1390.0,2,480.0,5000.0,1.0,6,1,1969.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.175867270105761,8.517393171418904,7.237778191923443,0.6666666666666666,6,169687.0
3,4,4.0,1682.0,1682.0,2,443.5,5742.0,1.0,0,1,1947.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.655737000864297,7.428333194190806,0.75,12,77610.0
6,6,8.0,2837.0,2837.0,2,447.0,8504.0,1.0,6,1,2008.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.104793232414985,9.048409504829962,7.950854857719988,1.0,36,524638.0
2,4,8.0,2419.0,2419.0,2,480.0,4410.0,1.0,8,1,1978.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.175867270105761,8.39185670010494,7.791522819150732,0.5,8,398434.0
4,5,8.0,2834.0,2834.0,2,582.0,6600.0,1.0,0,1,1996.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.368187186350492,8.79497643168877,7.949797216161852,0.8,20,766451.0
4,3,8.0,3227.0,3227.0,2,665.0,5012.0,1.0,0,1,2007.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.501289670540389,8.519789817263504,8.07961802938984,1.3333333333333333,12,947513.0
2,3,8.0,1153.0,1153.0,1,360.0,7035.0,1.0,6,1,1954.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.8888779583328805,8.85879510585745,7.050989447068045,0.6666666666666666,6,423359.0
2,3,8.0,1180.0,1180.0,2,504.0,1830.0,1.0,6,1,1973.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.22455842927536,7.5126175446745105,7.074116816197362,0.6666666666666666,6,200356.0
4,6,8.0,3733.0,3733.0,2,464.0,7448.0,1.0,0,1,1999.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.142037405587356,8.915835074176277,8.225235324101668,0.6666666666666666,24,799634.0
1,3,4.0,1214.0,1214.0,2,443.5,5570.0,1.0,0,1,1949.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.625329850020815,7.102499355774649,0.3333333333333333,3,61124.0
2,3,8.0,1576.0,1576.0,2,451.0,7128.0,1.0,6,1,1958.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.113682179832232,8.871926251117628,7.3632795869630385,0.6666666666666666,6,116226.0
2,3,8.0,1357.0,1357.0,2,437.0,7636.0,1.0,6,1,1959.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.082218910376446,8.940760134888384,7.213768308118642,0.6666666666666666,6,239875.0
2,2,6.0,850.0,850.0,2,443.5,512143.0,1.0,0,1,1979.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,13.146361114478278,6.7464121285733745,1.0,4,141410.0
1,2,8.0,688.0,688.0,1,360.0,5070.0,1.0,4,1,1927.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.8888779583328805,8.531293315795018,6.535241271013659,0.5,2,279193.0
2,3,4.0,1568.0,1568.0,2,443.5,5400.0,1.0,0,1,1920.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.594339400592892,7.358193752733032,0.6666666666666666,6,342300.0
2,3,8.0,1913.0,1913.0,2,400.0,2125.0,1.0,7,1,1978.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.993961427306569,7.661997558901893,7.5569505720129,0.6666666666666666,6,632193.0
4,3,8.0,2074.0,2074.0,2,443.5,8083.0,1.0,0,1,1931.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.997642078523512,7.637716432664798,1.3333333333333333,12,757578.0
2,3,6.0,1666.0,1666.0,2,443.5,6571.0,1.0,0,1,1938.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.790573479157159,7.418780882750794,0.6666666666666666,6,808662.0
3,4,8.0,1737.0,1737.0,2,443.5,7312.0,1.0,0,1,1987.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.89740886527095,7.460490305825338,0.75,12,137933.0
2,3,8.0,2022.0,2022.0,2,439.0,2250.0,1.0,0,1,1998.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0867747269123065,7.719129840906732,7.612336837167746,0.6666666666666666,6,438991.0
3,2,7.0,1347.0,1347.0,2,443.5,28939.0,1.0,0,1,1974.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.272980000185475,7.206377291472252,1.5,6,177899.0
4,5,8.0,3567.0,3567.0,2,677.0,8625.0,1.0,0,1,1995.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.519147287940395,9.062536177207788,8.1797604936999,0.8,20,891736.0
2,3,8.0,1495.0,1495.0,2,443.5,9961.0,1.0,0,1,1965.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.20653313363323,7.310550158534422,0.6666666666666666,6,72166.0
3,3,7.0,1610.0,1610.0,2,443.5,61040.0,1.0,0,1,2007.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.019301048524012,7.384610383176974,1.0,9,410891.0
2,3,8.0,1259.0,1259.0,2,0.0,3553.0,1.0,0,1,1989.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.175829008714597,7.138866999945524,0.6666666666666666,6,478000.0
1,3,5.0,1720.0,1720.0,2,443.5,39946.0,1.0,0,1,1946.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.595308854507401,7.450660796211539,0.3333333333333333,3,96224.0
1,3,4.0,1103.0,1103.0,2,443.5,5350.0,1.0,0,1,1947.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.585038738311304,7.00669522683704,0.3333333333333333,3,234051.0
3,4,8.0,2208.0,2208.0,2,443.5,8934.0,1.0,0,1,1998.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.097731427593528,7.700295203420117,0.75,12,231896.0
2,3,8.0,1590.0,1590.0,2,467.0,6000.0,1.0,6,1,1962.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.148468295917647,8.699681400989514,7.372118028337787,0.6666666666666666,6,92344.0
2,4,8.0,1866.0,1866.0,2,595.0,6000.0,1.0,8,1,1995.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.39024066706535,8.699681400989514,7.532088143541722,0.5,8,344422.0
2,4,8.0,2303.0,2303.0,2,528.0,10011.0,1.0,8,1,1964.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.270988431858299,9.211539652551664,7.742402021815782,0.5,8,736753.0
1,3,4.0,1084.0,1084.0,2,443.5,5605.0,1.0,0,1,1953.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.631592731724734,6.98933526597456,0.3333333333333333,3,244680.0
2,2,8.0,1162.0,1162.0,1,231.0,1326.0,1.0,5,1,1972.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.44673737166631,7.190676034332207,7.0587581525186645,1.0,4,394456.0
2,3,8.0,1369.0,1369.0,2,407.0,7620.0,1.0,6,1,1954.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0112671744041615,8.938662873666118,7.222566018822171,0.6666666666666666,6,289965.0
2,3,8.0,1766.0,1766.0,2,446.0,4056.0,1.0,7,1,1981.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.102558594613569,8.308199063206446,7.4770384723196965,0.6666666666666666,6,292122.0
2,3,8.0,2228.0,2228.0,2,440.0,8206.0,1.0,5,1,1950.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.089044875446846,9.012742727629712,7.709308333385869,0.6666666666666666,6,461107.0
2,3,8.0,1635.0,1635.0,2,440.0,7917.0,1.0,6,1,1963.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.089044875446846,8.976893927666076,7.400009517162692,0.6666666666666666,6,395024.0
2,4,6.0,1303.0,1303.0,2,443.5,7864.0,1.0,0,1,1960.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.970177815492379,7.1731917424865985,0.5,8,395808.0
2,3,8.0,1479.0,1479.0,2,458.0,6016.0,1.0,5,1,1977.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.129050210060545,8.702344075220351,7.299797366758161,0.6666666666666666,6,98489.0
1,2,4.0,984.0,984.0,2,443.5,7113.0,1.0,0,1,1948.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.8698199525084,6.892641641172089,0.5,2,271911.0
3,6,8.0,1875.0,1875.0,2,517.0,9500.0,1.0,7,1,1958.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.249975242259483,9.15915233520675,7.53689712956617,0.5,18,136310.0
1,2,4.0,867.0,867.0,2,443.5,6649.0,1.0,0,1,1939.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.8023721336499,6.7661917146603505,0.5,2,544000.0
1,2,5.0,930.0,930.0,2,443.5,2118.0,1.0,0,1,1902.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,7.6586995582682995,6.836259277277067,0.5,2,227111.0
5,2,8.0,2322.0,2322.0,2,443.5,5000.0,1.0,7,1,1987.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.096950054953959,8.517393171418904,7.750614732770409,2.5,10,677957.0
4,5,8.0,3577.0,3577.0,2,443.5,20012.0,1.0,0,1,1952.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.904137341377625,8.182559264068665,0.8,20,889200.0
2,3,8.0,1883.0,1883.0,2,443.5,8020.0,1.0,0,1,2001.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.989818381366925,7.5411524551363085,0.6666666666666666,6,208389.0
1,2,5.0,660.0,660.0,2,443.5,6680.0,1.0,0,1,1912.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.807022955925477,6.493753839851686,0.5,2,292207.0
2,3,8.0,1185.0,1185.0,2,400.0,13300.0,1.0,5,1,1956.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.993961427306569,9.495594499353297,7.078341579557671,0.6666666666666666,6,382723.0
2,3,8.0,1181.0,1181.0,1,360.0,6104.0,1.0,5,1,1953.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.8888779583328805,8.716863386544805,7.074963197966044,0.6666666666666666,6,487320.0
2,4,8.0,2024.0,2024.0,2,443.5,7020.0,1.0,0,1,1990.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.85666093701725,7.613324979540639,0.5,8,152505.0
2,3,6.0,1208.0,1208.0,2,443.5,5288.0,1.0,0,1,1953.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.57338447106598,7.097548850614793,0.6666666666666666,6,363636.0
2,4,8.0,2357.0,2357.0,2,587.0,4420.0,1.0,0,1,1995.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.376726947898627,8.394121193826242,7.765569081097317,0.5,8,748968.0
3,3,8.0,2202.0,2202.0,2,443.5,7805.0,1.0,0,1,1990.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.96264794774056,7.697575346802343,1.0,9,246800.0
2,3,8.0,1219.0,1219.0,2,420.0,12432.0,1.0,6,1,1960.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.042632833682381,9.428109506952937,7.106606137727303,0.6666666666666666,6,461938.0
2,2,6.0,1192.0,1192.0,2,443.5,6333.0,1.0,0,1,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.753687227098585,7.084226422097916,1.0,4,403729.0
1,2,8.0,848.0,848.0,2,440.0,5600.0,1.0,0,1,1996.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.089044875446846,8.630700432209832,6.744059186311348,0.5,2,283252.0
2,3,8.0,1414.0,1414.0,2,440.0,7425.0,1.0,6,1,1970.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.089044875446846,8.912742634737025,7.254884810077338,0.6666666666666666,6,610813.0
2,2,8.0,1099.0,1099.0,1,360.0,5000.0,1.0,5,1,1949.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,5.8888779583328805,8.517393171418904,7.003065458786462,1.0,4,148381.0
2,3,8.0,1800.0,1800.0,2,420.0,1550.0,1.0,7,1,1978.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.042632833682381,7.346655163176539,7.496097345175956,0.6666666666666666,6,530000.0
2,4,6.0,1410.0,1410.0,2,443.5,5286.0,1.0,0,1,1964.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.57300625623545,7.252053951852814,0.5,8,363100.0
2,3,8.0,1794.0,1794.0,2,443.5,10639.0,1.0,0,1,1957.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.272375762895635,7.492760300922379,0.6666666666666666,6,887658.0
2,3,6.0,1240.0,1240.0,2,443.5,7181.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.879333174786028,7.123672785204607,0.6666666666666666,6,99300.0
2,2,8.0,964.0,964.0,2,443.5,532639.0,1.0,0,1,1986.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,13.185601052808853,6.872128101338986,1.0,4,193481.0
2,4,8.0,1424.0,1424.0,2,430.0,9400.0,1.0,7,1,1962.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.066108090103747,9.148571345578551,7.261927092702751,0.5,8,567000.0
2,3,6.0,1994.0,1994.0,2,443.5,6813.0,1.0,0,1,1985.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.826734598220911,7.598399329323964,0.6666666666666666,6,365635.0
2,3,4.0,1420.0,1420.0,2,443.5,3752.0,1.0,0,1,1930.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.23031079913502,7.259116128097101,0.6666666666666666,6,194716.0
2,3,8.0,1224.0,1224.0,2,460.0,4410.0,1.0,6,1,1972.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.133398042996649,8.39185670010494,7.110696122978827,0.6666666666666666,6,566000.0
3,4,8.0,2918.0,2918.0,2,476.0,7888.0,1.0,8,1,1967.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,6.1675164908883415,8.97322466309509,7.978996370854115,0.75,12,330191.0
2,3,6.0,1248.0,1248.0,2,443.5,5599.0,1.0,0,1,1922.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.630521876723241,7.130098510125578,0.6666666666666666,6,457701.0
4,5,8.0,4331.0,4331.0,2,641.0,6439.0,1.0,0,1,2002.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.464588303689961,8.770283819098399,8.37378460812088,0.8,20,833555.0
3,4,8.0,1978.0,1978.0,2,506.0,6000.0,1.0,7,1,2006.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2285110035911835,8.699681400989514,7.590346945602565,0.75,12,539007.0
2,3,8.0,1252.0,1252.0,2,481.0,7140.0,1.0,6,1,1957.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.1779441140506,8.87360810154911,7.133295954896068,0.6666666666666666,6,431481.0
0,0,8.0,1482.0,1503.0,0,0.0,4751.0,1.0,0,1,1974.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.466320861042481,7.301822342137932,1.0,0,372535.0
2,3,6.0,1440.0,1440.0,2,443.5,5689.0,1.0,0,1,1961.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.646465527120377,7.273092595999522,0.6666666666666666,6,47377.0
2,2,6.0,1307.0,1307.0,2,443.5,79753.0,1.0,0,1,1988.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.286702176129095,7.176254532017144,1.0,4,301529.0
1,3,4.0,955.0,955.0,2,443.5,6496.0,1.0,0,1,1953.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.77909581088053,6.862757913051401,0.3333333333333333,3,386728.0
3,3,8.0,3080.0,3080.0,2,660.0,45738.0,1.0,7,1,1989.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.493753839851686,10.73070660463555,8.033009498596668,1.0,9,1065000.0
2,4,8.0,1859.0,1859.0,2,564.0,9167.0,1.0,7,1,1979.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.336825731146441,9.12347443895452,7.528331766707247,0.5,8,353811.0
2,3,6.0,1215.0,1215.0,2,443.5,7498.0,1.0,0,1,1963.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.92252495730139,7.103322062526113,0.6666666666666666,6,65276.0
2,2,7.0,1547.0,1547.0,2,443.5,14750.0,1.0,0,1,1970.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.599066156080049,7.344719054149673,1.0,4,690370.0
2,3,7.0,1930.0,1930.0,2,443.5,8529.0,1.0,0,1,1927.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.051344640485725,7.565793282428515,0.6666666666666666,6,758649.0
2,3,8.0,1372.0,1372.0,5,1380.0,44001.0,1.0,5,1,1967.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.2305631534092925,10.691990366412826,7.224753405767971,0.6666666666666666,6,208369.0
1,2,4.0,1348.0,1348.0,2,443.5,8994.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.104424146384634,7.207118856207756,0.5,2,380605.0
3,4,6.0,1555.0,1555.0,2,443.5,4036.0,1.0,0,1,1972.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.30325712085294,7.349873704738337,0.75,12,253993.0
2,2,8.0,1687.0,1687.0,2,443.5,6753.0,1.0,0,1,1920.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.817890200945513,7.431299675155903,1.0,4,754468.0
2,2,7.0,1824.0,1824.0,2,443.5,35694.0,1.0,0,1,1954.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.482765901936562,7.509335266016592,1.0,4,134364.0
1,4,4.0,1076.0,1076.0,2,443.5,4752.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.46653127661401,6.981934677156389,0.25,4,389000.0
3,4,7.0,2709.0,2709.0,2,443.5,35815.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.486149999920801,7.904703913873747,0.75,12,522875.0
2,3,8.0,1561.0,1561.0,2,443.5,8763.0,1.0,0,1,1959.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.078407700715356,7.3537223303996315,0.6666666666666666,6,417131.0
2,3,4.0,1192.0,1192.0,2,443.5,5548.0,1.0,0,1,1954.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.621373010325902,7.084226422097916,0.6666666666666666,6,288933.0
2,3,6.0,1395.0,1395.0,2,443.5,5148.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.546557800046141,7.241366283322318,0.6666666666666666,6,388006.0
2,1,7.0,1391.0,1391.0,2,443.5,89604.0,1.0,0,1,1981.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.403166400977488,7.238496840894365,2.0,2,343490.0
1,1,4.0,528.0,528.0,2,443.5,2164.0,1.0,0,1,1929.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,7.68017564043659,6.270988431858299,1.0,1,342000.0
2,2,8.0,960.0,960.0,2,443.5,49505.0,1.0,0,1,1968.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.809849153332399,6.8679744089702925,1.0,4,129517.0
2,3,8.0,2197.0,2197.0,2,0.0,9157.0,1.0,0,1,1989.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.12238309321704,7.6953031349635665,0.6666666666666666,6,469997.0
3,4,7.0,2043.0,2043.0,2,443.5,165328.0,1.0,0,1,2005.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.015692707018056,7.622663951323595,0.75,12,562000.0
2,4,4.0,1425.0,1425.0,2,443.5,6175.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.728426091704613,7.262628600974241,0.5,8,285867.0
1,2,4.0,1184.0,1184.0,2,443.5,5090.0,1.0,0,1,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.535229553902337,7.077498053569231,0.5,2,506000.0
1,2,8.0,851.0,851.0,1,0.0,7200.0,1.0,5,1,1971.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.881975184248867,6.747586526829315,0.5,2,166437.0
4,4,9.0,3031.0,3031.0,2,443.5,10253.0,1.0,0,1,1959.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.235423152343646,8.016977746762262,1.0,16,652684.0
2,3,8.0,1068.0,1068.0,2,400.0,6103.0,1.0,5,1,1959.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.993961427306569,8.716699572964293,6.974478911025045,0.6666666666666666,6,47535.0
1,2,6.0,1246.0,1246.0,2,443.5,5031.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.523572798380277,7.1284959456800365,0.5,2,63529.0
2,2,8.0,1300.0,1300.0,2,443.5,37584.0,1.0,0,1,1977.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.53436031361157,7.170888478512505,1.0,4,380718.0
1,1,8.0,640.0,640.0,2,443.5,35250.0,1.0,0,1,1978.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.470249176632354,6.46302945692067,1.0,1,164000.0
1,1,6.0,570.0,570.0,2,443.5,7645.0,1.0,0,1,1958.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.941937914256359,6.3473892096560105,1.0,1,61895.0
2,3,8.0,1921.0,1921.0,2,690.0,12953.0,1.0,7,1,1989.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.53813982376767,9.469159899742863,7.561121589530238,0.6666666666666666,6,564000.0
